Date,Platform,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
2024-02-04,Google Ads,Campaign_13,7915,399,973.86,59,1279.94
2024-08-23,Google Ads,Campaign_15,7925,304,563.52,53,3095.0
2024-10-25,Meta Ads,Campaign_30,8059,398,774.55,26,1410.63
2024-01-15,Meta Ads,Campaign_22,8025,284,379.19,44,1132.19
2024-01-15,Google Ads,Campaign_30,8026,184,242.84,16,1775.3
2024-12-10,Google Ads,Campaign_10,8038,363,358.13,51,1770.32
2024-04-30,Meta Ads,Campaign_23,8019,219,260.89,13,435.23
2024-05-01,Meta Ads,Campaign_23,7973,383,256.45,58,2858.4
2024-12-09,Google Ads,Campaign_7,8128,193,415.33,18,685.72
2024-09-09,Google Ads,Campaign_21,7964,266,187.76,29,1942.0
2024-04-14,Google Ads,Campaign_8,7914,220,479.72,10,711.45
2024-12-20,Meta Ads,Campaign_15,8007,227,324.93,31,2393.34
2024-11-07,Google Ads,Campaign_20,7959,208,158.38,11,195.03
2024-04-14,Google Ads,Campaign_15,8050,187,206.28,22,593.07
2024-04-08,Google Ads,Campaign_11,8070,453,539.08,80,2959.14
2024-01-29,Meta Ads,Campaign_15,8195,329,246.53,43,3246.21
2024-09-14,Meta Ads,Campaign_29,7954,218,328.89,18,1109.42
2024-04-06,Meta Ads,Campaign_27,8079,335,487.15,55,2816.38
2024-08-29,Google Ads,Campaign_30,8082,482,866.72,75,3936.93
2024-09-07,Meta Ads,Campaign_6,7847,233,472.81,27,2297.22
2024-08-04,Google Ads,Campaign_15,8042,348,665.14,22,2042.82
2024-06-16,Meta Ads,Campaign_5,8019,188,150.34,19,996.44
2024-06-15,Google Ads,Campaign_26,8124,445,235.57,62,2692.83
2024-05-12,Google Ads,Campaign_25,8071,340,430.41,57,924.27
2024-01-01,Google Ads,Campaign_7,8124,433,919.99,40,2632.53
2024-10-24,Google Ads,Campaign_16,7931,210,84.82,15,352.21
2024-10-01,Meta Ads,Campaign_29,7879,286,487.38,29,3309.53
2024-01-20,Google Ads,Campaign_24,8002,181,177.72,8,173.29
2024-12-11,Google Ads,Campaign_11,7822,436,225.87,74,2283.03
2024-01-26,Google Ads,Campaign_1,8006,187,372.19,17,729.2
2024-01-23,Meta Ads,Campaign_22,8067,356,690.04,58,5030.44
2024-12-17,Google Ads,Campaign_5,8064,219,370.67,10,417.48
2024-01-02,Meta Ads,Campaign_20,7995,331,477.26,40,1908.72
2024-10-10,Google Ads,Campaign_18,7916,314,602.85,21,1812.94
2024-08-19,Google Ads,Campaign_13,7915,379,849.44,48,3755.63
2024-01-03,Google Ads,Campaign_3,8118,257,495.85,10,395.12
2024-12-18,Meta Ads,Campaign_5,7985,399,506.81,16,1560.52
2024-12-28,Meta Ads,Campaign_2,7948,412,332.17,49,2521.24
2024-06-01,Meta Ads,Campaign_5,8032,250,373.01,17,255.82
2024-11-24,Google Ads,Campaign_7,8118,437,284.04,62,2039.0
2024-02-22,Google Ads,Campaign_21,7967,331,539.43,48,3853.51
2024-01-31,Meta Ads,Campaign_4,8001,348,258.49,61,3490.26
2024-02-26,Google Ads,Campaign_14,7986,269,133.57,23,1058.74
2024-03-09,Google Ads,Campaign_19,7972,213,291.61,17,893.76
2024-06-02,Meta Ads,Campaign_18,7898,223,403.69,23,966.1
2024-05-30,Google Ads,Campaign_29,8080,433,585.75,69,3354.25
2024-04-12,Meta Ads,Campaign_23,8166,220,452.8,35,3202.63
2024-10-23,Meta Ads,Campaign_21,7933,433,1058.36,57,3649.95
2024-04-29,Google Ads,Campaign_17,7873,319,340.91,28,2546.32
2024-12-04,Meta Ads,Campaign_30,8055,444,292.79,68,3379.18
2024-01-05,Google Ads,Campaign_1,8067,316,741.83,51,3440.73
2024-06-23,Google Ads,Campaign_20,7973,325,746.64,51,5085.35
2024-06-19,Meta Ads,Campaign_27,7930,299,706.32,34,2435.83
2024-06-27,Google Ads,Campaign_22,8189,185,274.22,12,369.05
2024-08-05,Meta Ads,Campaign_8,8150,189,98.49,14,510.89
2024-08-11,Google Ads,Campaign_24,8092,246,467.02,29,973.71
2024-07-15,Google Ads,Campaign_1,7905,277,681.5,48,1081.89
2024-02-21,Google Ads,Campaign_26,7900,331,220.76,30,473.61
2024-11-25,Google Ads,Campaign_11,7988,449,992.38,56,5307.7
2024-12-14,Meta Ads,Campaign_18,8058,481,360.41,43,4621.68
2024-03-20,Meta Ads,Campaign_5,8100,458,777.6,42,904.47
2024-06-06,Meta Ads,Campaign_28,7983,197,367.33,22,1638.25
2024-08-22,Meta Ads,Campaign_27,8162,199,227.0,30,665.5
2024-04-08,Google Ads,Campaign_27,8049,291,209.54,45,4904.85
2024-07-25,Google Ads,Campaign_6,8227,383,345.44,58,5515.95
2024-12-16,Google Ads,Campaign_30,7954,402,970.43,20,1963.78
2024-07-28,Meta Ads,Campaign_19,7975,349,816.11,42,3008.0
2024-05-04,Meta Ads,Campaign_19,7787,220,175.14,37,3802.22
2024-02-16,Google Ads,Campaign_28,8071,457,585.83,48,3507.63
2024-04-28,Meta Ads,Campaign_22,8012,296,536.37,18,1041.2
2024-03-02,Google Ads,Campaign_21,8055,439,635.23,63,7100.59
2024-08-18,Meta Ads,Campaign_27,8078,411,643.57,54,1521.37
2024-11-09,Meta Ads,Campaign_5,8138,276,585.57,38,1207.15
2024-08-16,Meta Ads,Campaign_2,8073,338,756.23,38,1759.19
2024-03-13,Google Ads,Campaign_7,8055,161,314.82,26,1875.34
2024-04-26,Meta Ads,Campaign_2,8001,326,354.6,13,1197.11
2024-02-21,Meta Ads,Campaign_5,7984,408,660.3,23,1801.1
2024-08-29,Meta Ads,Campaign_28,7938,430,392.3,74,5226.79
2024-01-17,Google Ads,Campaign_23,8105,352,341.94,30,1352.52
2024-10-02,Meta Ads,Campaign_19,8067,260,516.7,27,2779.44
2024-03-01,Meta Ads,Campaign_25,8028,324,304.01,40,977.5
2024-08-07,Meta Ads,Campaign_13,8257,433,875.82,34,3754.26
2024-11-19,Google Ads,Campaign_24,8088,320,403.85,22,1253.66
2024-08-03,Meta Ads,Campaign_24,7859,183,164.32,28,759.76
2024-12-10,Google Ads,Campaign_2,7986,204,491.73,35,3963.03
2024-08-04,Google Ads,Campaign_9,8090,272,140.52,45,3218.58
2024-06-26,Meta Ads,Campaign_30,8199,259,514.89,26,1846.3
2024-02-28,Google Ads,Campaign_8,8060,322,419.84,34,1994.1
2024-02-10,Google Ads,Campaign_20,7884,441,567.24,52,1696.52
2024-08-13,Meta Ads,Campaign_18,7977,394,695.57,43,2662.43
2024-07-06,Google Ads,Campaign_18,8032,463,582.13,64,965.27
2024-06-18,Meta Ads,Campaign_5,8072,266,639.14,32,1441.0
2024-09-13,Meta Ads,Campaign_11,7903,291,537.52,12,1135.63
2024-02-15,Google Ads,Campaign_15,8167,427,484.8,65,6507.28
2024-03-06,Meta Ads,Campaign_4,7992,434,315.76,38,4508.95
2024-03-18,Meta Ads,Campaign_15,7964,217,279.33,13,220.82
2024-04-19,Meta Ads,Campaign_9,8044,373,211.82,23,2533.46
2024-10-08,Meta Ads,Campaign_17,7966,196,102.35,15,332.17
2024-09-26,Google Ads,Campaign_18,8173,345,249.17,54,6215.37
2024-07-05,Meta Ads,Campaign_10,7990,325,535.53,30,1382.98
2024-10-20,Meta Ads,Campaign_20,7963,172,222.29,12,292.27
2024-12-15,Google Ads,Campaign_20,7949,194,264.1,13,314.6
2024-04-03,Meta Ads,Campaign_22,8081,273,463.55,21,841.24
2024-05-07,Meta Ads,Campaign_13,7958,268,265.52,28,2004.29
2024-10-20,Meta Ads,Campaign_22,8230,208,182.85,29,2835.67
2024-06-02,Google Ads,Campaign_12,8120,175,109.81,10,299.44
2024-07-03,Meta Ads,Campaign_26,7943,396,898.3,55,5880.2
2024-11-23,Meta Ads,Campaign_27,7995,253,105.39,31,3527.0
2024-06-27,Meta Ads,Campaign_28,8037,416,313.24,36,1450.36
2024-04-16,Google Ads,Campaign_15,7946,212,118.56,30,1313.42
2024-11-22,Meta Ads,Campaign_30,7811,399,247.08,31,1279.24
2024-07-30,Meta Ads,Campaign_22,8118,438,207.58,23,2549.44
2024-05-19,Meta Ads,Campaign_18,7938,457,847.79,69,4836.69
2024-09-18,Meta Ads,Campaign_28,7961,228,503.53,34,2805.98
2024-01-06,Google Ads,Campaign_26,8034,162,375.63,15,615.9
2024-08-21,Google Ads,Campaign_2,7988,331,776.78,34,3192.54
2024-09-04,Google Ads,Campaign_1,7979,221,125.15,29,2094.06
2024-11-06,Meta Ads,Campaign_11,7916,448,683.19,45,3766.84
2024-12-31,Meta Ads,Campaign_14,7993,279,372.26,49,745.74
2024-09-07,Meta Ads,Campaign_16,7926,180,199.96,20,335.82
2024-02-24,Meta Ads,Campaign_19,7999,401,566.57,71,6118.46
2024-12-19,Google Ads,Campaign_26,8105,195,457.21,17,1632.24
2024-06-07,Google Ads,Campaign_16,7899,318,378.78,55,6405.51
2024-07-17,Meta Ads,Campaign_29,7996,249,443.56,21,1035.46
2024-02-07,Meta Ads,Campaign_30,7952,196,222.54,12,1324.06
2024-02-21,Google Ads,Campaign_6,7982,259,622.86,39,1134.27
2024-05-17,Google Ads,Campaign_12,8042,403,924.54,57,895.73
2024-09-18,Google Ads,Campaign_9,7795,453,718.94,48,5251.78
2024-11-19,Google Ads,Campaign_19,8037,366,417.92,43,1764.15
2024-06-03,Meta Ads,Campaign_19,7877,260,459.57,19,1077.4
2024-09-15,Meta Ads,Campaign_19,8117,441,403.47,23,1393.52
2024-11-17,Google Ads,Campaign_20,8118,336,449.98,28,3003.43
2024-12-22,Meta Ads,Campaign_14,7996,299,326.81,29,3010.65
2024-03-07,Meta Ads,Campaign_17,7938,421,448.71,51,4191.34
2024-05-25,Google Ads,Campaign_11,8027,455,720.68,39,4643.74
2024-03-26,Google Ads,Campaign_30,8043,315,425.19,25,668.25
2024-03-02,Google Ads,Campaign_30,8086,415,1026.36,48,962.09
2024-08-17,Google Ads,Campaign_18,8042,447,517.74,45,1875.6
2024-02-03,Meta Ads,Campaign_5,7909,370,414.7,47,842.65
2024-10-04,Google Ads,Campaign_2,7988,354,882.0,51,3704.28
2024-10-28,Google Ads,Campaign_19,8006,363,615.01,23,1710.31
2024-04-27,Meta Ads,Campaign_10,8004,407,892.74,69,4142.72
2024-04-27,Google Ads,Campaign_4,8071,297,685.16,50,4315.36
2024-03-06,Meta Ads,Campaign_5,7994,399,273.81,42,4429.85
2024-01-29,Meta Ads,Campaign_28,7981,277,310.78,17,1269.93
2024-03-24,Meta Ads,Campaign_29,7881,410,963.24,72,6446.89
2024-10-26,Meta Ads,Campaign_12,8145,177,412.93,7,781.24
2024-09-02,Google Ads,Campaign_1,7972,325,496.59,56,1036.17
2024-02-01,Meta Ads,Campaign_17,8015,469,1139.04,27,1334.03
2024-12-05,Google Ads,Campaign_9,7970,189,291.32,9,661.52
2024-01-17,Meta Ads,Campaign_29,7904,227,274.66,38,4450.46
2024-11-30,Google Ads,Campaign_23,8058,269,439.17,20,827.86
2024-01-29,Google Ads,Campaign_6,8061,416,355.11,45,4656.24
2024-03-29,Google Ads,Campaign_13,7965,359,840.65,39,3858.74
2024-11-30,Meta Ads,Campaign_14,7969,324,674.73,44,1017.75
2024-03-24,Meta Ads,Campaign_12,7990,306,263.64,21,1297.54
2024-10-10,Google Ads,Campaign_25,7945,247,429.78,44,2392.03
2024-12-14,Meta Ads,Campaign_6,8082,248,338.45,12,1022.87
2024-04-16,Meta Ads,Campaign_21,7962,354,865.02,28,3076.33
2024-12-29,Meta Ads,Campaign_27,8149,334,395.91,28,2702.77
2024-07-26,Google Ads,Campaign_6,8172,415,676.01,35,3346.33
2024-03-15,Meta Ads,Campaign_11,7907,471,690.45,69,8138.65
2024-10-06,Google Ads,Campaign_4,8040,423,586.86,36,3734.96
2024-09-14,Google Ads,Campaign_18,8045,184,135.21,12,743.54
2024-09-30,Meta Ads,Campaign_11,8026,466,205.26,42,1628.35
2024-04-16,Google Ads,Campaign_14,8077,262,217.66,41,1094.59
2024-08-28,Meta Ads,Campaign_3,7971,333,277.12,41,1545.37
2024-02-02,Google Ads,Campaign_2,7931,385,171.72,27,2358.85
2024-08-18,Meta Ads,Campaign_10,7933,409,921.82,68,2059.92
2024-12-26,Meta Ads,Campaign_9,8077,161,319.34,8,251.33
2024-09-07,Meta Ads,Campaign_7,8228,261,167.77,41,4825.29
2024-01-05,Meta Ads,Campaign_1,8053,211,431.95,28,1557.93
2024-09-18,Meta Ads,Campaign_4,8065,276,114.26,12,537.34
2024-01-30,Meta Ads,Campaign_8,7986,191,204.41,8,671.31
2024-06-12,Meta Ads,Campaign_21,8049,257,382.49,11,909.71
2024-11-03,Meta Ads,Campaign_30,8084,195,119.54,28,1935.22
2024-02-12,Google Ads,Campaign_11,7871,250,456.81,13,921.92
2024-10-22,Meta Ads,Campaign_5,7941,389,187.45,27,1393.38
2024-07-15,Meta Ads,Campaign_19,7960,364,794.75,52,2761.97
2024-03-03,Google Ads,Campaign_3,8030,226,503.36,34,2804.02
2024-11-29,Google Ads,Campaign_18,7975,348,720.52,57,5837.9
2024-07-26,Google Ads,Campaign_7,8049,309,456.52,13,672.89
2024-04-09,Google Ads,Campaign_10,8015,456,333.3,65,3731.88
2024-09-21,Meta Ads,Campaign_22,7916,292,659.09,16,1834.16
2024-10-14,Meta Ads,Campaign_28,7913,197,420.9,19,418.97
2024-04-06,Google Ads,Campaign_30,7767,170,293.9,21,1367.67
2024-01-15,Google Ads,Campaign_12,7903,329,546.24,24,826.85
2024-09-07,Google Ads,Campaign_15,7985,424,995.57,19,1606.29
2024-07-02,Google Ads,Campaign_16,7822,399,871.57,24,371.14
2024-12-01,Google Ads,Campaign_25,8024,174,324.04,12,539.74
2024-11-24,Google Ads,Campaign_12,7950,453,349.48,68,5175.3
2024-02-10,Meta Ads,Campaign_27,8009,457,211.33,73,3629.69
2024-02-19,Meta Ads,Campaign_23,8008,218,381.79,18,1138.19
2024-03-03,Google Ads,Campaign_9,7876,389,492.43,39,1628.38
2024-03-21,Meta Ads,Campaign_20,7934,409,473.05,72,5244.66
2024-05-18,Meta Ads,Campaign_18,7867,179,183.73,9,884.95
2024-12-20,Meta Ads,Campaign_23,7946,210,381.49,14,1411.73
2024-10-13,Google Ads,Campaign_9,8025,398,804.17,56,4104.88
2024-08-01,Meta Ads,Campaign_23,7973,197,350.09,25,2578.83
2024-09-01,Meta Ads,Campaign_25,7935,249,524.3,38,4133.65
2024-03-03,Meta Ads,Campaign_25,7973,218,522.16,21,1036.58
2024-12-18,Google Ads,Campaign_24,8006,352,678.31,51,4438.83
2024-09-08,Meta Ads,Campaign_13,7898,284,512.53,43,1204.14
2024-06-28,Meta Ads,Campaign_5,8026,250,206.76,23,880.57
2024-04-25,Google Ads,Campaign_29,7893,325,786.18,55,5023.65
2024-07-04,Google Ads,Campaign_28,7910,420,1023.11,67,5889.68
2024-06-23,Meta Ads,Campaign_17,8048,298,128.12,22,2632.97
2024-01-21,Meta Ads,Campaign_13,7995,312,270.1,28,1594.7
2024-08-08,Google Ads,Campaign_16,7928,286,144.46,21,1502.34
2024-11-27,Google Ads,Campaign_21,7756,206,166.14,35,1559.77
2024-09-30,Google Ads,Campaign_22,8069,199,86.02,31,2513.77
2024-04-30,Meta Ads,Campaign_1,7971,160,119.65,7,666.65
2024-07-01,Google Ads,Campaign_19,8031,439,956.1,48,4207.94
2024-02-08,Meta Ads,Campaign_8,8145,388,336.92,45,4576.2
2024-11-09,Google Ads,Campaign_17,7973,242,557.48,40,4357.97
2024-04-11,Google Ads,Campaign_4,8027,209,171.91,8,188.4
2024-12-14,Google Ads,Campaign_8,8068,183,244.16,25,631.21
2024-01-02,Google Ads,Campaign_15,7903,422,219.02,48,5596.32
2024-07-13,Meta Ads,Campaign_20,7875,375,886.55,66,7750.81
2024-08-18,Meta Ads,Campaign_28,7955,386,707.68,44,3936.43
2024-09-24,Google Ads,Campaign_16,7926,429,364.54,31,3303.35
2024-08-31,Meta Ads,Campaign_16,7961,384,305.38,35,3451.2
2024-09-19,Meta Ads,Campaign_19,8013,166,199.65,15,387.71
2024-10-02,Google Ads,Campaign_1,7920,375,288.85,46,3237.73
2024-05-09,Google Ads,Campaign_22,8207,387,324.63,66,6223.87
2024-05-23,Google Ads,Campaign_29,8137,187,101.49,26,2140.73
2024-05-23,Google Ads,Campaign_7,7887,451,602.68,69,8188.27
2024-10-19,Meta Ads,Campaign_4,7984,389,183.64,43,2132.91
2024-11-25,Google Ads,Campaign_27,7951,474,233.42,49,3052.63
2024-04-01,Meta Ads,Campaign_8,7912,266,636.28,32,1370.92
2024-12-19,Google Ads,Campaign_27,8155,298,310.04,12,1169.93
2024-09-13,Google Ads,Campaign_29,8116,228,378.7,27,1432.96
2024-06-21,Meta Ads,Campaign_22,7990,458,1140.6,54,3958.31
2024-10-08,Google Ads,Campaign_26,8079,280,544.5,37,3969.36
2024-08-12,Google Ads,Campaign_10,7930,257,317.76,37,4151.18
2024-01-03,Google Ads,Campaign_10,8063,455,1018.3,61,1353.02
2024-04-19,Meta Ads,Campaign_5,8009,430,691.26,71,5181.29
2024-04-24,Meta Ads,Campaign_1,8030,327,424.27,39,3991.59
2024-11-21,Meta Ads,Campaign_4,8191,365,662.82,28,2615.92
2024-08-03,Google Ads,Campaign_24,8008,440,844.4,45,1805.27
2024-08-09,Google Ads,Campaign_12,8055,344,431.32,18,658.35
2024-11-13,Google Ads,Campaign_9,8053,426,220.74,76,5107.28
2024-12-21,Google Ads,Campaign_30,7967,463,586.91,24,1051.55
2024-12-27,Meta Ads,Campaign_11,7888,183,314.63,22,2063.76
2024-01-09,Google Ads,Campaign_12,7982,274,437.73,31,1797.16
2024-05-30,Meta Ads,Campaign_15,8058,437,943.48,40,4003.82
2024-10-03,Google Ads,Campaign_1,7997,341,464.37,30,1457.56
2024-02-23,Meta Ads,Campaign_24,8016,223,540.99,15,1099.41
2024-09-17,Meta Ads,Campaign_26,7965,253,455.66,34,2435.32
2024-12-29,Google Ads,Campaign_23,8016,184,314.06,14,1061.13
2024-04-02,Meta Ads,Campaign_5,8084,384,956.85,60,6076.21
2024-09-03,Google Ads,Campaign_8,8018,425,338.26,44,2006.8
2024-10-04,Meta Ads,Campaign_20,7883,448,1008.86,35,4035.6
2024-03-21,Google Ads,Campaign_17,7991,161,286.42,16,718.09
2024-10-03,Google Ads,Campaign_15,8051,336,395.5,29,3398.51
2024-02-24,Google Ads,Campaign_20,7960,204,175.99,36,1793.57
2024-07-13,Google Ads,Campaign_29,7949,283,577.44,20,916.62
2024-03-05,Meta Ads,Campaign_10,8183,489,364.18,50,5800.25
2024-09-26,Meta Ads,Campaign_20,7957,295,487.13,40,4559.14
2024-12-09,Meta Ads,Campaign_1,7952,235,232.55,10,872.65
2024-03-10,Meta Ads,Campaign_5,7964,438,965.36,23,1871.1
2024-09-17,Google Ads,Campaign_18,8007,318,349.89,40,3915.32
2024-07-15,Google Ads,Campaign_5,8010,178,284.8,28,3054.02
2024-10-02,Meta Ads,Campaign_10,7912,278,264.38,25,1007.82
2024-06-03,Meta Ads,Campaign_28,8020,208,449.24,35,4084.31
2024-10-05,Meta Ads,Campaign_23,7935,318,749.08,41,2170.79
2024-02-06,Google Ads,Campaign_23,8009,224,120.94,31,736.85
2024-04-29,Meta Ads,Campaign_8,8062,384,770.65,43,3495.55
2024-02-20,Meta Ads,Campaign_21,7910,403,847.11,33,1181.79
2024-01-26,Meta Ads,Campaign_25,8112,246,379.78,19,2139.93
2024-02-02,Meta Ads,Campaign_30,8135,378,345.75,45,2141.08
2024-12-31,Google Ads,Campaign_22,8178,188,252.82,28,2857.29
2024-04-16,Meta Ads,Campaign_28,7958,301,145.22,32,2826.79
2024-03-22,Meta Ads,Campaign_4,7966,450,1095.18,43,4146.21
2024-12-17,Meta Ads,Campaign_28,7951,418,267.55,28,3120.08
2024-11-30,Google Ads,Campaign_25,8119,271,157.8,38,1693.45
2024-06-08,Google Ads,Campaign_15,8116,251,501.79,35,4104.79
2024-10-01,Meta Ads,Campaign_23,7994,325,409.03,34,2451.47
2024-02-04,Meta Ads,Campaign_4,8075,315,470.2,37,2788.56
2024-06-16,Google Ads,Campaign_25,8096,248,540.98,29,3449.69
2024-10-21,Meta Ads,Campaign_22,8103,441,1017.93,24,1288.74
2024-08-07,Google Ads,Campaign_24,8130,352,359.55,44,3280.4
2024-04-27,Meta Ads,Campaign_8,8042,260,186.75,21,785.43
2024-03-17,Meta Ads,Campaign_6,7909,236,108.46,23,1897.97
2024-04-08,Google Ads,Campaign_3,8002,325,402.49,31,3510.83
2024-01-28,Meta Ads,Campaign_23,8150,446,647.83,50,4365.74
2024-07-01,Google Ads,Campaign_21,7992,355,266.85,46,5446.43
2024-09-07,Meta Ads,Campaign_29,7970,477,982.59,78,6972.94
2024-08-09,Google Ads,Campaign_17,7952,160,374.56,11,692.2
2024-05-15,Meta Ads,Campaign_3,8015,333,744.49,51,6090.82
2024-02-05,Meta Ads,Campaign_5,8117,306,399.65,22,1358.24
2024-01-18,Google Ads,Campaign_10,8055,425,654.12,42,3839.56
2024-09-18,Meta Ads,Campaign_12,8020,441,490.96,29,478.37
2024-01-24,Meta Ads,Campaign_20,7974,462,533.6,36,3065.74
2024-12-17,Google Ads,Campaign_2,8144,301,169.65,26,729.6
2024-03-31,Google Ads,Campaign_21,8017,346,445.37,24,1732.61
2024-07-22,Google Ads,Campaign_21,8158,418,392.68,18,347.8
2024-11-28,Google Ads,Campaign_18,8031,192,384.35,13,275.27
2024-07-28,Google Ads,Campaign_23,8118,170,183.09,23,855.31
2024-01-07,Meta Ads,Campaign_25,7935,341,385.79,30,932.9
2024-11-13,Meta Ads,Campaign_8,8096,302,576.97,46,2838.66
2024-09-20,Google Ads,Campaign_10,7923,192,428.14,25,2908.74
2024-12-20,Meta Ads,Campaign_3,7996,415,278.45,56,3985.72
2024-12-10,Google Ads,Campaign_15,8187,182,191.29,29,2469.38
2024-08-25,Meta Ads,Campaign_23,7956,412,976.97,39,1400.02
2024-03-03,Google Ads,Campaign_29,7897,321,410.5,54,3031.21
2024-01-28,Google Ads,Campaign_8,7987,227,238.13,37,1501.64
2024-09-06,Google Ads,Campaign_19,8161,285,261.31,29,3100.33
2024-08-18,Google Ads,Campaign_18,8014,320,568.49,34,1648.13
2024-01-24,Meta Ads,Campaign_10,8018,277,296.76,16,1860.83
2024-08-18,Google Ads,Campaign_19,7981,164,128.22,19,817.52
2024-04-27,Meta Ads,Campaign_29,7922,284,133.64,22,2077.56
2024-02-26,Google Ads,Campaign_2,8170,216,237.22,20,2134.37
2024-03-26,Google Ads,Campaign_19,7997,171,332.73,10,279.52
2024-10-23,Meta Ads,Campaign_13,7983,200,335.05,8,273.3
2024-09-17,Google Ads,Campaign_12,8126,201,398.33,13,365.86
2024-11-25,Meta Ads,Campaign_27,7789,244,519.03,12,949.53
2024-01-25,Meta Ads,Campaign_7,8025,201,316.03,34,2563.35
2024-03-22,Google Ads,Campaign_15,7978,461,1129.74,80,3341.23
2024-07-08,Meta Ads,Campaign_20,8051,455,559.13,22,2435.27
2024-02-06,Google Ads,Campaign_21,8048,325,267.7,26,1522.54
2024-03-18,Google Ads,Campaign_27,7979,378,226.15,60,6305.45
2024-04-20,Meta Ads,Campaign_22,8026,429,933.05,55,2019.02
2024-05-18,Google Ads,Campaign_11,7954,222,256.4,13,1328.61
2024-12-05,Google Ads,Campaign_12,8026,311,607.19,25,2992.6
2024-02-11,Meta Ads,Campaign_5,8162,192,233.26,10,1074.69
2024-06-16,Google Ads,Campaign_25,7957,412,1006.54,25,845.37
2024-11-29,Meta Ads,Campaign_23,7955,452,925.95,51,4352.99
2024-04-05,Meta Ads,Campaign_12,8015,222,182.69,22,1967.38
2024-06-20,Google Ads,Campaign_18,7873,470,645.1,75,8640.46
2024-01-07,Meta Ads,Campaign_26,7927,241,406.72,31,1213.4
2024-04-02,Meta Ads,Campaign_12,7930,393,172.26,37,3991.75
2024-10-07,Meta Ads,Campaign_11,7939,459,757.52,42,2979.79
2024-11-10,Meta Ads,Campaign_7,7892,290,660.64,50,2386.68
2024-01-18,Google Ads,Campaign_11,8008,166,313.75,13,221.88
2024-03-10,Meta Ads,Campaign_17,8190,165,331.87,28,973.67
2024-03-18,Meta Ads,Campaign_22,8010,221,241.95,37,3119.76
2024-07-04,Meta Ads,Campaign_27,7904,436,721.65,47,3055.78
2024-03-01,Meta Ads,Campaign_26,7826,404,500.83,40,1957.55
2024-08-21,Meta Ads,Campaign_20,7906,242,119.52,20,378.43
2024-02-12,Meta Ads,Campaign_5,8174,196,277.37,12,651.53
2024-08-26,Meta Ads,Campaign_26,8144,383,500.18,58,6450.94
2024-12-15,Meta Ads,Campaign_22,7902,294,427.06,13,490.97
2024-01-12,Google Ads,Campaign_24,7965,266,164.71,39,2580.37
2024-05-17,Google Ads,Campaign_16,7975,339,320.55,37,2881.4
2024-04-19,Meta Ads,Campaign_21,8039,311,539.52,54,5694.35
2024-07-03,Google Ads,Campaign_9,8107,385,173.76,24,2834.19
2024-10-28,Google Ads,Campaign_18,8100,186,95.16,25,720.89
2024-06-25,Google Ads,Campaign_20,7967,181,185.71,14,609.21
2024-04-08,Meta Ads,Campaign_17,7930,396,836.11,16,1295.6
2024-04-27,Meta Ads,Campaign_27,8039,328,476.27,15,1018.65
2024-05-02,Google Ads,Campaign_24,7920,164,363.84,25,2278.75
2024-10-29,Google Ads,Campaign_30,8113,384,205.77,60,1082.15
2024-08-20,Meta Ads,Campaign_24,7915,445,855.8,70,5870.5
2024-04-21,Meta Ads,Campaign_21,8020,462,377.45,48,5755.73
2024-06-25,Meta Ads,Campaign_22,7951,330,264.72,52,2707.04
2024-06-18,Google Ads,Campaign_9,7809,457,657.47,71,7907.15
2024-03-20,Google Ads,Campaign_2,7971,267,490.7,30,1639.18
2024-07-02,Google Ads,Campaign_24,7964,470,732.27,32,1300.71
2024-10-31,Google Ads,Campaign_27,7850,233,157.98,26,1930.02
2024-03-06,Meta Ads,Campaign_17,7835,409,603.7,43,2762.88
2024-03-19,Google Ads,Campaign_5,8076,399,269.54,37,3182.09
2024-12-25,Meta Ads,Campaign_25,7913,444,370.37,26,1526.01
2024-10-01,Google Ads,Campaign_2,8011,161,274.17,19,1347.81
2024-01-12,Meta Ads,Campaign_10,8086,305,691.69,16,1493.39
2024-10-24,Google Ads,Campaign_13,7939,165,288.92,11,245.37
2024-08-28,Google Ads,Campaign_16,7954,345,691.22,36,1026.54
2024-01-14,Meta Ads,Campaign_6,7964,232,541.63,36,1796.65
2024-06-21,Meta Ads,Campaign_7,7994,256,593.14,44,953.05
2024-04-23,Meta Ads,Campaign_30,8013,429,973.95,24,1270.83
2024-06-12,Meta Ads,Campaign_1,7799,286,440.36,40,2999.57
2024-07-04,Google Ads,Campaign_1,8011,375,348.88,65,6099.58
2024-12-08,Google Ads,Campaign_22,7969,213,212.99,8,614.67
2024-01-02,Google Ads,Campaign_9,8054,225,120.72,28,753.76
2024-08-08,Meta Ads,Campaign_24,7948,268,180.38,25,567.37
2024-09-02,Meta Ads,Campaign_14,7887,316,615.01,15,872.53
